player_id,matches,innings,runs,BF,Ave,SR,50s,100s,Ct,St,NO,Bowl_innings,balls,runs_given,wkts,Ave,Eco,SR
51898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
